=== HIGH CATCH PUSH TRACE: AHMED ===

========================================================================================================================
 TARGET: ACCUMULATION
========================================================================================================================

E0 | Gap #004 | Len:  55 | Result: MISSED
    T+40 | SEQ: 46615 | POS: 41 | [WAITING] | [steal   |spins   |goldSack]
--------------------------------------------------------------------------------------------------------------

E0 | Gap #077 | Len: 154 | Result: FAIL
    T-05 | SEQ: 53393 | POS:103 | [BASE_100    ] | [attack  |steal   |goldSack]
    T-04 | SEQ: 53394 | POS:104 | [BASE_100    ] | [shield  |shield  |shield  ] <--- MINOR [SHIELD]
    T-03 | SEQ: 53395 | POS:105 | [BASE_100    ] | [attack  |attack  |attack  ] <--- MINOR [ATTACK]
    T-02 | SEQ: 53396 | POS:106 | [BASE_100    ] | [shield  |shield  |shield  ] <--- MINOR [SHIELD]
    T-01 | SEQ: 53397 | POS:107 | [BASE_100    ] | [accumula|goldSack|goldSack]
    T+00 | SEQ: 53398 | POS:108 | [BASE_100    ] | [accumula|goldSack|goldSack] <--- [ HIGH BET $$$ ] (REEL DUP!) <--- !!! ENTRY !!!
    T+01 | SEQ: 53399 | POS:109 | [BASE_100    ] | [coin    |steal   |shield  ] <--- [ HIGH BET $$$ ]
    T+02 | SEQ: 53400 | POS:110 | [BASE_100    ] | [shield  |shield  |shield  ] <--- MINOR [SHIELD] (CD)
    T+03 | SEQ: 53401 | POS:111 | [BASE_100    ] | [steal   |steal   |steal   ] <--- MINOR [STEAL]
    T+04 | SEQ: 53402 | POS:112 | [BASE_100    ] | [attack  |steal   |goldSack]
    T+05 | SEQ: 53403 | POS:113 | [BASE_100    ] | [coin    |steal   |steal   ]
    T+06 | SEQ: 53404 | POS:114 | [BASE_100    ] | [attack  |attack  |coin    ] <--- [ HIGH BET $$$ ]
    T+07 | SEQ: 53405 | POS:115 | [BASE_100    ] | [coin    |steal   |shield  ] <--- [ HIGH BET $$$ ]
    T+08 | SEQ: 53406 | POS:116 | [BASE_100    ] | [coin    |steal   |steal   ] <--- [ HIGH BET $$$ ]
    T+09 | SEQ: 53407 | POS:117 | [BASE_100    ] | [attack  |attack  |attack  ] <--- MINOR [ATTACK] (CD)
    T+10 | SEQ: 53408 | POS:118 | [BASE_100    ] | [accumula|goldSack|goldSack]
    T+11 | SEQ: 53409 | POS:119 | [BASE_100    ] | [coin    |coin    |coin    ]
    T+12 | SEQ: 53410 | POS:120 | [BASE_100    ] | [steal   |steal   |steal   ] <--- MINOR [STEAL]
    T+13 | SEQ: 53411 | POS:121 | [BASE_100    ] | [attack  |spins   |goldSack] <--- [ HIGH BET $$$ ]
    T+14 | SEQ: 53412 | POS:122 | [BASE_100    ] | [attack  |attack  |coin    ] <--- [ HIGH BET $$$ ]
    T+15 | SEQ: 53413 | POS:123 | [BASE_100    ] | [attack  |spins   |goldSack] <--- [ HIGH BET $$$ ]
    T+16 | SEQ: 53414 | POS:124 | [BASE_100    ] | [attack  |attack  |attack  ] <--- MINOR [ATTACK] (CD)
    T+17 | SEQ: 53415 | POS:125 | [BASE_100    ] | [coin    |coin    |coin    ]
    T+18 | SEQ: 53416 | POS:126 | [BASE_100    ] | [steal   |steal   |steal   ] <--- MINOR [STEAL]
    T+19 | SEQ: 53417 | POS:127 | [BASE_100    ] | [accumula|goldSack|goldSack]
    T+20 | SEQ: 53418 | POS:128 | [BASE_100    ] | [accumula|goldSack|goldSack] <--- [ HIGH BET $$$ ] (REEL DUP!)
    T+21 | SEQ: 53419 | POS:129 | [BASE_100    ] | [goldSack|goldSack|goldSack] <--- [ HIGH BET $$$ ]
    T+22 | SEQ: 53420 | POS:130 | [BASE_100    ] | [coin    |coin    |coin    ] <--- [ HIGH BET $$$ ]
    T+23 | SEQ: 53421 | POS:131 | [BASE_100    ] | [coin    |spins   |spins   ] <--- [ HIGH BET $$$ ]
    T+24 | SEQ: 53422 | POS:132 | [BASE_100    ] | [accumula|accumula|coin    ] <--- [ HIGH BET $$$ ]
    T+25 | SEQ: 53423 | POS:133 | [BASE_100    ] | [coin    |coin    |spins   ] <--- [ HIGH BET $$$ ]
    T+26 | SEQ: 53424 | POS:134 | [BASE_100    ] | [shield  |shield  |shield  ] <--- MINOR [SHIELD] (CD)
    T+27 | SEQ: 53425 | POS:135 | [BASE_100    ] | [attack  |attack  |goldSack]
    T+28 | SEQ: 53426 | POS:136 | [BASE_100    ] | [attack  |spins   |goldSack]
    T+29 | SEQ: 53427 | POS:137 | [BASE_100    ] | [coin    |coin    |coin    ]
    T+30 | SEQ: 53428 | POS:138 | [BASE_100    ] | [coin    |steal   |shield  ] <--- [ HIGH BET $$$ ]
    T+31 | SEQ: 53429 | POS:139 | [BASE_100    ] | [coin    |coin    |spins   ] <--- [ HIGH BET $$$ ]
    T+32 | SEQ: 53430 | POS:140 | [BASE_100    ] | [attack  |steal   |goldSack] <--- [ HIGH BET $$$ ]
    T+33 | SEQ: 53431 | POS:141 | [BASE_100    ] | [coin    |coin    |spins   ] <--- [ HIGH BET $$$ ]
    T+34 | SEQ: 53432 | POS:142 | [BASE_100    ] | [attack  |steal   |goldSack] <--- [ HIGH BET $$$ ]
    T+35 | SEQ: 53433 | POS:143 | [BASE_100    ] | [accumula|accumula|coin    ] <--- [ HIGH BET $$$ ]
    T+36 | SEQ: 53434 | POS:144 | [BASE_100    ] | [attack  |attack  |attack  ] <--- MINOR [ATTACK] (CD)
    T+37 | SEQ: 53435 | POS:145 | [BASE_100    ] | [attack  |attack  |attack  ] <--- MINOR [ATTACK] (CD) (REEL DUP!)
    T+38 | SEQ: 53436 | POS:146 | [BASE_100    ] | [accumula|goldSack|goldSack]
    T+39 | SEQ: 53437 | POS:147 | [BASE_100    ] | [attack  |steal   |goldSack]
    T+40 | SEQ: 53438 | POS:148 | [BASE_100    ] | [accumula|goldSack|goldSack]
    T+41 | SEQ: 53439 | POS:149 | [BASE_100    ] | [attack  |steal   |goldSack] <--- [ HIGH BET $$$ ]
    T+42 | SEQ: 53440 | POS:150 | [BASE_100    ] | [attack  |steal   |goldSack] <--- [ HIGH BET $$$ ] (REEL DUP!)
    T+43 | SEQ: 53441 | POS:151 | [BASE_100    ] | [goldSack|goldSack|goldSack] <--- [ HIGH BET $$$ ]
    T+44 | SEQ: 53442 | POS:152 | [BASE_100    ] | [attack  |steal   |goldSack] <--- [ HIGH BET $$$ ]
    T+45 | SEQ: 53443 | POS:153 | [BASE_100    ] | [coin    |coin    |coin    ] <--- [ HIGH BET $$$ ]
    T+46 | SEQ: 53444 | POS:154 | [BASE_100    ] | [spins   |spins   |spins   ] <--- [ HIGH BET $$$ ] <--- 🎯 JACKPOT
--------------------------------------------------------------------------------------------------------------

E0 | Gap #078 | Len: 107 | Result: CATCH
    T-05 | SEQ: 53544 | POS:100 | [BASE_100    ] | [accumula|goldSack|goldSack]
    T-04 | SEQ: 53545 | POS:101 | [BASE_100    ] | [steal   |spins   |goldSack]
    T-03 | SEQ: 53546 | POS:102 | [BASE_100    ] | [coin    |coin    |steal   ]
    T-02 | SEQ: 53547 | POS:103 | [BASE_100    ] | [coin    |coin    |coin    ]
    T-01 | SEQ: 53548 | POS:104 | [BASE_100    ] | [accumula|accumula|coin    ]
    T+00 | SEQ: 53549 | POS:105 | [BASE_100    ] | [accumula|accumula|coin    ] <--- [ HIGH BET $$$ ] (REEL DUP!) <--- !!! ENTRY !!!
    T+01 | SEQ: 53550 | POS:106 | [BASE_100    ] | [attack  |spins   |goldSack] <--- [ HIGH BET $$$ ]
    T+02 | SEQ: 53551 | POS:107 | [BASE_100    ] | [spins   |spins   |spins   ] <--- [ HIGH BET $$$ ] <--- 🎯 JACKPOT
--------------------------------------------------------------------------------------------------------------

E0 | Gap #079 | Len:  16 | Result: MISSED
    T+01 | SEQ: 53553 | POS:  2 | [WAITING] | [attack  |attack  |coin    ]
    T+02 | SEQ: 53554 | POS:  3 | [WAITING] | [accumula|accumula|coin    ]
    T+03 | SEQ: 53555 | POS:  4 | [WAITING] | [accumula|goldSack|goldSack]
    T+04 | SEQ: 53556 | POS:  5 | [WAITING] | [attack  |attack  |coin    ]
    T+05 | SEQ: 53557 | POS:  6 | [WAITING] | [attack  |coin    |coin    ]
    T+06 | SEQ: 53558 | POS:  7 | [WAITING] | [steal   |spins   |goldSack]
    T+07 | SEQ: 53559 | POS:  8 | [WAITING] | [shield  |shield  |shield  ] <--- MINOR [SHIELD]
    T+08 | SEQ: 53560 | POS:  9 | [WAITING] | [steal   |steal   |steal   ] <--- MINOR [STEAL]
    T+09 | SEQ: 53561 | POS: 10 | [WAITING] | [attack  |steal   |goldSack]
    T+10 | SEQ: 53562 | POS: 11 | [WAITING] | [goldSack|goldSack|goldSack]
    T+11 | SEQ: 53563 | POS: 12 | [WAITING] | [coin    |steal   |steal   ]
    T+12 | SEQ: 53564 | POS: 13 | [WAITING] | [steal   |spins   |goldSack]
    T+13 | SEQ: 53565 | POS: 14 | [WAITING] | [accumula|goldSack|goldSack]
    T+14 | SEQ: 53566 | POS: 15 | [WAITING] | [accumula|accumula|coin    ]
    T+15 | SEQ: 53567 | POS: 16 | [WAITING] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT
--------------------------------------------------------------------------------------------------------------

E0 | Gap #080 | Len:  45 | Result: MISSED
    T+30 | SEQ: 53598 | POS: 31 | [WAITING] | [accumula|accumula|coin    ]
    T+31 | SEQ: 53599 | POS: 32 | [WAITING] | [attack  |attack  |attack  ] <--- MINOR [ATTACK]
    T+32 | SEQ: 53600 | POS: 33 | [WAITING] | [steal   |spins   |goldSack]
    T+33 | SEQ: 53601 | POS: 34 | [WAITING] | [goldSack|goldSack|goldSack]
    T+34 | SEQ: 53602 | POS: 35 | [WAITING] | [attack  |attack  |attack  ] <--- MINOR [ATTACK]
    T+35 | SEQ: 53603 | POS: 36 | [WAITING] | [goldSack|goldSack|goldSack]
    T+36 | SEQ: 53604 | POS: 37 | [WAITING] | [goldSack|goldSack|goldSack] (REEL DUP!)
    T+37 | SEQ: 53605 | POS: 38 | [WAITING] | [coin    |spins   |spins   ]
    T+38 | SEQ: 53606 | POS: 39 | [WAITING] | [accumula|goldSack|goldSack]
    T+39 | SEQ: 53607 | POS: 40 | [WAITING] | [attack  |shield  |goldSack]
    T+40 | SEQ: 53608 | POS: 41 | [WAITING] | [shield  |shield  |shield  ] <--- MINOR [SHIELD]
    T+41 | SEQ: 53609 | POS: 42 | [WAITING] | [attack  |attack  |attack  ] <--- MINOR [ATTACK]
    T+42 | SEQ: 53610 | POS: 43 | [WAITING] | [steal   |spins   |goldSack]
    T+43 | SEQ: 53611 | POS: 44 | [WAITING] | [attack  |shield  |goldSack]
    T+44 | SEQ: 53612 | POS: 45 | [WAITING] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT
--------------------------------------------------------------------------------------------------------------

E0 | Gap #081 | Len:  87 | Result: MISSED
    T+72 | SEQ: 53685 | POS: 73 | [WAITING] | [attack  |coin    |coin    ]
    T+73 | SEQ: 53686 | POS: 74 | [WAITING] | [attack  |coin    |coin    ] (REEL DUP!)
    T+74 | SEQ: 53687 | POS: 75 | [WAITING] | [attack  |coin    |coin    ] (REEL DUP!)
    T+75 | SEQ: 53688 | POS: 76 | [WAITING] | [steal   |spins   |goldSack]
    T+76 | SEQ: 53689 | POS: 77 | [WAITING] | [steal   |steal   |steal   ] <--- MINOR [STEAL]
    T+77 | SEQ: 53690 | POS: 78 | [WAITING] | [attack  |attack  |coin    ]
    T+78 | SEQ: 53691 | POS: 79 | [WAITING] | [steal   |spins   |goldSack]
    T+79 | SEQ: 53692 | POS: 80 | [WAITING] | [accumula|goldSack|goldSack]
    T+80 | SEQ: 53693 | POS: 81 | [WAITING] | [shield  |shield  |shield  ] <--- MINOR [SHIELD]
    T+81 | SEQ: 53694 | POS: 82 | [WAITING] | [steal   |spins   |goldSack]
    T+82 | SEQ: 53695 | POS: 83 | [WAITING] | [accumula|goldSack|goldSack]
    T+83 | SEQ: 53696 | POS: 84 | [WAITING] | [attack  |coin    |coin    ]
    T+84 | SEQ: 53697 | POS: 85 | [WAITING] | [steal   |spins   |goldSack]
    T+85 | SEQ: 53698 | POS: 86 | [WAITING] | [steal   |spins   |goldSack] (REEL DUP!)
    T+86 | SEQ: 53699 | POS: 87 | [WAITING] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT
--------------------------------------------------------------------------------------------------------------

E0 | Gap #082 | Len:  52 | Result: MISSED
    T+37 | SEQ: 53737 | POS: 38 | [WAITING] | [accumula|goldSack|goldSack]
    T+38 | SEQ: 53738 | POS: 39 | [WAITING] | [accumula|goldSack|goldSack] (REEL DUP!)
    T+39 | SEQ: 53739 | POS: 40 | [WAITING] | [attack  |attack  |coin    ]
    T+40 | SEQ: 53740 | POS: 41 | [WAITING] | [shield  |shield  |shield  ] <--- MINOR [SHIELD]
    T+41 | SEQ: 53741 | POS: 42 | [WAITING] | [attack  |shield  |goldSack]
    T+42 | SEQ: 53742 | POS: 43 | [WAITING] | [goldSack|goldSack|goldSack]
    T+43 | SEQ: 53743 | POS: 44 | [WAITING] | [attack  |coin    |shield  ]
    T+44 | SEQ: 53744 | POS: 45 | [WAITING] | [steal   |steal   |steal   ] <--- MINOR [STEAL]
    T+45 | SEQ: 53745 | POS: 46 | [WAITING] | [steal   |spins   |goldSack]
    T+46 | SEQ: 53746 | POS: 47 | [WAITING] | [accumula|goldSack|goldSack]
    T+47 | SEQ: 53747 | POS: 48 | [WAITING] | [attack  |attack  |coin    ]
    T+48 | SEQ: 53748 | POS: 49 | [WAITING] | [coin    |coin    |coin    ]
    T+49 | SEQ: 53749 | POS: 50 | [WAITING] | [coin    |coin    |coin    ] (REEL DUP!)
    T+50 | SEQ: 53750 | POS: 51 | [WAITING] | [attack  |attack  |coin    ]
    T+51 | SEQ: 53751 | POS: 52 | [WAITING] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT
--------------------------------------------------------------------------------------------------------------

E0 | Gap #083 | Len:  38 | Result: MISSED
    T+23 | SEQ: 53775 | POS: 24 | [WAITING] | [attack  |attack  |attack  ] <--- MINOR [ATTACK]
    T+24 | SEQ: 53776 | POS: 25 | [WAITING] | [coin    |spins   |spins   ]
    T+25 | SEQ: 53777 | POS: 26 | [WAITING] | [accumula|goldSack|goldSack]
    T+26 | SEQ: 53778 | POS: 27 | [WAITING] | [shield  |goldSack|goldSack]
    T+27 | SEQ: 53779 | POS: 28 | [WAITING] | [goldSack|goldSack|goldSack]
    T+28 | SEQ: 53780 | POS: 29 | [WAITING] | [attack  |attack  |attack  ] <--- MINOR [ATTACK]
    T+29 | SEQ: 53781 | POS: 30 | [WAITING] | [coin    |steal   |spins   ]
    T+30 | SEQ: 53782 | POS: 31 | [WAITING] | [accumula|accumula|coin    ]
    T+31 | SEQ: 53783 | POS: 32 | [WAITING] | [shield  |shield  |shield  ] <--- MINOR [SHIELD]
    T+32 | SEQ: 53784 | POS: 33 | [WAITING] | [attack  |attack  |attack  ] <--- MINOR [ATTACK]
    T+33 | SEQ: 53785 | POS: 34 | [WAITING] | [attack  |attack  |attack  ] <--- MINOR [ATTACK] (REEL DUP!)
    T+34 | SEQ: 53786 | POS: 35 | [WAITING] | [goldSack|goldSack|goldSack]
    T+35 | SEQ: 53787 | POS: 36 | [WAITING] | [attack  |attack  |attack  ] <--- MINOR [ATTACK]
    T+36 | SEQ: 53788 | POS: 37 | [WAITING] | [accumula|goldSack|goldSack]
    T+37 | SEQ: 53789 | POS: 38 | [WAITING] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT
--------------------------------------------------------------------------------------------------------------

E0 | Gap #084 | Len: 116 | Result: CATCH
    T-05 | SEQ: 53888 | POS: 99 | [WAITING] | [attack  |attack  |attack  ] <--- MINOR [ATTACK]
    T-04 | SEQ: 53889 | POS:100 | [BASE_100    ] | [goldSack|goldSack|goldSack]
    T-03 | SEQ: 53890 | POS:101 | [BASE_100    ] | [coin    |spins   |spins   ]
    T-02 | SEQ: 53891 | POS:102 | [BASE_100    ] | [coin    |coin    |coin    ]
    T-01 | SEQ: 53892 | POS:103 | [BASE_100    ] | [coin    |coin    |steal   ]
    T+00 | SEQ: 53893 | POS:104 | [BASE_100    ] | [coin    |coin    |steal   ] <--- [ HIGH BET $$$ ] (REEL DUP!) <--- !!! ENTRY !!!
    T+01 | SEQ: 53894 | POS:105 | [BASE_100    ] | [accumula|goldSack|goldSack] <--- [ HIGH BET $$$ ]
    T+02 | SEQ: 53895 | POS:106 | [BASE_100    ] | [accumula|goldSack|goldSack] <--- [ HIGH BET $$$ ] (REEL DUP!)
    T+03 | SEQ: 53896 | POS:107 | [BASE_100    ] | [accumula|accumula|coin    ] <--- [ HIGH BET $$$ ]
    T+04 | SEQ: 53897 | POS:108 | [BASE_100    ] | [coin    |coin    |coin    ] <--- [ HIGH BET $$$ ]
    T+05 | SEQ: 53898 | POS:109 | [BASE_100    ] | [shield  |shield  |shield  ] <--- MINOR [SHIELD] (CD)
    T+06 | SEQ: 53899 | POS:110 | [BASE_100    ] | [attack  |spins   |goldSack]
    T+07 | SEQ: 53900 | POS:111 | [BASE_100    ] | [accumula|goldSack|goldSack]
    T+08 | SEQ: 53901 | POS:112 | [BASE_100    ] | [accumula|goldSack|goldSack] <--- [ HIGH BET $$$ ] (REEL DUP!)
    T+09 | SEQ: 53902 | POS:113 | [BASE_100    ] | [steal   |steal   |steal   ] <--- MINOR [STEAL] (CD)
    T+10 | SEQ: 53903 | POS:114 | [BASE_100    ] | [accumula|goldSack|goldSack]
    T+11 | SEQ: 53904 | POS:115 | [BASE_100    ] | [attack  |spins   |goldSack]
    T+12 | SEQ: 53905 | POS:116 | [BASE_100    ] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT
--------------------------------------------------------------------------------------------------------------

E0 | Gap #085 | Len:  56 | Result: MISSED
    T+41 | SEQ: 53948 | POS: 42 | [WAITING] | [goldSack|goldSack|goldSack]
    T+42 | SEQ: 53949 | POS: 43 | [WAITING] | [accumula|accumula|goldSack]
    T+43 | SEQ: 53950 | POS: 44 | [WAITING] | [accumula|goldSack|goldSack]
    T+44 | SEQ: 53951 | POS: 45 | [WAITING] | [accumula|accumula|goldSack]
    T+45 | SEQ: 53952 | POS: 46 | [WAITING] | [attack  |coin    |spins   ]
    T+46 | SEQ: 53953 | POS: 47 | [WAITING] | [attack  |coin    |steal   ]
    T+47 | SEQ: 53954 | POS: 48 | [WAITING] | [coin    |coin    |coin    ]
    T+48 | SEQ: 53955 | POS: 49 | [WAITING] | [shield  |shield  |shield  ] <--- MINOR [SHIELD]
    T+49 | SEQ: 53956 | POS: 50 | [WAITING] | [attack  |coin    |steal   ]
    T+50 | SEQ: 53957 | POS: 51 | [WAITING] | [attack  |attack  |attack  ] <--- MINOR [ATTACK]
    T+51 | SEQ: 53958 | POS: 52 | [WAITING] | [accumula|accumula|goldSack]
    T+52 | SEQ: 53959 | POS: 53 | [WAITING] | [attack  |coin    |coin    ]
    T+53 | SEQ: 53960 | POS: 54 | [WAITING] | [goldSack|goldSack|goldSack]
    T+54 | SEQ: 53961 | POS: 55 | [WAITING] | [steal   |spins   |goldSack]
    T+55 | SEQ: 53962 | POS: 56 | [WAITING] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT
--------------------------------------------------------------------------------------------------------------

E0 | Gap #086 | Len:   3 | Result: MISSED
    T+00 | SEQ: 53963 | POS:  1 | [WAITING] | [coin    |coin    |coin    ]
    T+01 | SEQ: 53964 | POS:  2 | [WAITING] | [goldSack|shield  |goldSack]
    T+02 | SEQ: 53965 | POS:  3 | [WAITING] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT
--------------------------------------------------------------------------------------------------------------

E0 | Gap #087 | Len:  71 | Result: MISSED
    T+56 | SEQ: 54037 | POS: 55 | [WAITING] | [coin    |steal   |spins   ]
    T+57 | SEQ: 54038 | POS: 56 | [WAITING] | [attack  |coin    |coin    ]
    T+58 | SEQ: 54039 | POS: 57 | [WAITING] | [attack  |attack  |goldSack]
    T+59 | SEQ: 54040 | POS: 58 | [WAITING] | [steal   |spins   |goldSack]
    T+60 | SEQ: 54041 | POS: 59 | [WAITING] | [steal   |spins   |goldSack] (REEL DUP!)
    T+61 | SEQ: 54042 | POS: 60 | [WAITING] | [accumula|goldSack|goldSack]
    T+62 | SEQ: 54043 | POS: 61 | [WAITING] | [goldSack|goldSack|goldSack]
    T+63 | SEQ: 54044 | POS: 62 | [WAITING] | [accumula|goldSack|goldSack]
    T+64 | SEQ: 54045 | POS: 63 | [WAITING] | [attack  |coin    |coin    ]
    T+65 | SEQ: 54046 | POS: 64 | [WAITING] | [accumula|goldSack|goldSack]
    T+66 | SEQ: 54047 | POS: 65 | [WAITING] | [coin    |coin    |coin    ]
    T+67 | SEQ: 54048 | POS: 66 | [WAITING] | [coin    |steal   |spins   ]
    T+68 | SEQ: 54049 | POS: 67 | [WAITING] | [shield  |goldSack|goldSack]
    T+69 | SEQ: 54050 | POS: 68 | [WAITING] | [attack  |attack  |attack  ] <--- MINOR [ATTACK]
    T+70 | SEQ: 54051 | POS: 69 | [WAITING] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT
--------------------------------------------------------------------------------------------------------------

E0 | Gap #088 | Len:  86 | Result: MISSED
    T+71 | SEQ: 54123 | POS: 72 | [WAITING] | [shield  |shield  |shield  ] <--- MINOR [SHIELD] (REEL DUP!)
    T+72 | SEQ: 54124 | POS: 73 | [WAITING] | [coin    |coin    |coin    ]
    T+73 | SEQ: 54125 | POS: 74 | [WAITING] | [goldSack|goldSack|goldSack]
    T+74 | SEQ: 54126 | POS: 75 | [WAITING] | [coin    |steal   |spins   ]
    T+75 | SEQ: 54127 | POS: 76 | [WAITING] | [attack  |attack  |attack  ] <--- MINOR [ATTACK]
    T+76 | SEQ: 54128 | POS: 77 | [WAITING] | [goldSack|goldSack|goldSack]
    T+77 | SEQ: 54129 | POS: 78 | [WAITING] | [coin    |spins   |spins   ]
    T+78 | SEQ: 54130 | POS: 79 | [WAITING] | [shield  |shield  |shield  ] <--- MINOR [SHIELD]
    T+79 | SEQ: 54131 | POS: 80 | [WAITING] | [attack  |spins   |goldSack]
    T+80 | SEQ: 54132 | POS: 81 | [WAITING] | [attack  |steal   |goldSack]
    T+81 | SEQ: 54133 | POS: 82 | [WAITING] | [attack  |attack  |attack  ] <--- MINOR [ATTACK]
    T+82 | SEQ: 54134 | POS: 83 | [WAITING] | [shield  |shield  |shield  ] <--- MINOR [SHIELD]
    T+83 | SEQ: 54135 | POS: 84 | [WAITING] | [accumula|accumula|coin    ]
    T+84 | SEQ: 54136 | POS: 85 | [WAITING] | [accumula|accumula|accumula] <--- MINOR [ACCUMULATION]
    T+85 | SEQ: 54137 | POS: 86 | [WAITING] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT
--------------------------------------------------------------------------------------------------------------

E0 | Gap #089 | Len:  15 | Result: MISSED
    T+00 | SEQ: 54138 | POS:  1 | [WAITING] | [coin    |coin    |coin    ]
    T+01 | SEQ: 54139 | POS:  2 | [WAITING] | [accumula|goldSack|goldSack]
    T+02 | SEQ: 54140 | POS:  3 | [WAITING] | [coin    |steal   |steal   ]
    T+03 | SEQ: 54141 | POS:  4 | [WAITING] | [accumula|goldSack|goldSack]
    T+04 | SEQ: 54142 | POS:  5 | [WAITING] | [goldSack|goldSack|goldSack]
    T+05 | SEQ: 54143 | POS:  6 | [WAITING] | [attack  |steal   |goldSack]
    T+06 | SEQ: 54144 | POS:  7 | [WAITING] | [accumula|goldSack|goldSack]
    T+07 | SEQ: 54145 | POS:  8 | [WAITING] | [coin    |steal   |spins   ]
    T+08 | SEQ: 54146 | POS:  9 | [WAITING] | [coin    |coin    |coin    ]
    T+09 | SEQ: 54147 | POS: 10 | [WAITING] | [coin    |coin    |spins   ]
    T+10 | SEQ: 54148 | POS: 11 | [WAITING] | [attack  |steal   |goldSack]
    T+11 | SEQ: 54149 | POS: 12 | [WAITING] | [attack  |coin    |coin    ]
    T+12 | SEQ: 54150 | POS: 13 | [WAITING] | [attack  |attack  |attack  ] <--- MINOR [ATTACK]
    T+13 | SEQ: 54151 | POS: 14 | [WAITING] | [attack  |coin    |coin    ]
    T+14 | SEQ: 54152 | POS: 15 | [WAITING] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT
--------------------------------------------------------------------------------------------------------------

E0 | Gap #090 | Len:  54 | Result: MISSED
    T+39 | SEQ: 54192 | POS: 40 | [WAITING] | [accumula|goldSack|goldSack]
    T+40 | SEQ: 54193 | POS: 41 | [WAITING] | [attack  |coin    |shield  ]
    T+41 | SEQ: 54194 | POS: 42 | [WAITING] | [shield  |shield  |shield  ] <--- MINOR [SHIELD]
    T+42 | SEQ: 54195 | POS: 43 | [WAITING] | [accumula|goldSack|goldSack]
    T+43 | SEQ: 54196 | POS: 44 | [WAITING] | [attack  |coin    |shield  ]
    T+44 | SEQ: 54197 | POS: 45 | [WAITING] | [accumula|accumula|coin    ]
    T+45 | SEQ: 54198 | POS: 46 | [WAITING] | [attack  |coin    |coin    ]
    T+46 | SEQ: 54199 | POS: 47 | [WAITING] | [steal   |steal   |steal   ] <--- MINOR [STEAL]
