=== MASTER TRACE: AHMED ===
Targets: ACCUMULATION and SPINS

####################################################################################################
 TARGET: ACCUMULATION
####################################################################################################

Gap #003 | CurLen:  11 | Prev1:  29 | Prev2: 132 | Result: MISSED (NAT DUP)
    T-03 | SEQ: 46564 | POS:  1 | [   WAITING  ] | [steal   |steal   |steal   ]
    T+00 | SEQ: 57226 | POS: 56 | [   WAITING  ] | [attack  |spins   |goldSack] <--- *NATURAL SIGNAL*
    T+01 | SEQ: 57227 | POS: 57 | [   WAITING  ] | [steal   |spins   |goldSack]
    T+02 | SEQ: 57228 | POS: 58 | [   WAITING  ] | [attack  |attack  |goldSack]
    T+03 | SEQ: 57229 | POS: 59 | [   WAITING  ] | [attack  |attack  |goldSack]
    T+04 | SEQ: 57230 | POS: 60 | [   WAITING  ] | [attack  |attack  |attack  ]
    T+05 | SEQ: 57231 | POS: 61 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T+06 | SEQ: 57232 | POS: 62 | [   WAITING  ] | [steal   |spins   |goldSack]
    T+07 | SEQ: 57233 | POS: 63 | [   WAITING  ] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT 🎯
--------------------------------------------------------------------------------------------------------------------------------------------

Gap #126 | CurLen: 108 | Prev1:  63 | Prev2: 171 | Result: MISSED (NAT DUP)
    T-05 | SEQ: 57330 | POS: 97 | [   WAITING  ] | [accumula|accumula|coin    ]
    T-04 | SEQ: 57331 | POS: 98 | [   WAITING  ] | [accumula|accumula|coin    ]
    T-03 | SEQ: 57332 | POS: 99 | [   WAITING  ] | [attack  |attack  |goldSack]
    T-02 | SEQ: 57333 | POS:100 | [   WAITING  ] | [attack  |coin    |coin    ]
    T-01 | SEQ: 57334 | POS:101 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T+00 | SEQ: 57335 | POS:102 | [   WAITING  ] | [accumula|goldSack|goldSack] <--- *NATURAL SIGNAL*
    T+01 | SEQ: 57336 | POS:103 | [   WAITING  ] | [steal   |spins   |goldSack]
    T+02 | SEQ: 57337 | POS:104 | [   WAITING  ] | [steal   |spins   |goldSack]
    T+03 | SEQ: 57338 | POS:105 | [   WAITING  ] | [attack  |attack  |attack  ]
    T+04 | SEQ: 57339 | POS:106 | [   WAITING  ] | [attack  |attack  |attack  ]
    T+05 | SEQ: 57340 | POS:107 | [   WAITING  ] | [steal   |spins   |goldSack]
    T+06 | SEQ: 57341 | POS:108 | [   WAITING  ] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT 🎯
--------------------------------------------------------------------------------------------------------------------------------------------

Gap #127 | CurLen:  60 | Prev1: 108 | Prev2:  63 | Result: MISSED (NAT DUP)
    T-05 | SEQ: 57388 | POS: 47 | [   WAITING  ] | [coin    |coin    |coin    ]
    T-04 | SEQ: 57389 | POS: 48 | [   WAITING  ] | [attack  |shield  |goldSack]
    T-03 | SEQ: 57390 | POS: 49 | [   WAITING  ] | [accumula|accumula|accumula]
    T-02 | SEQ: 57391 | POS: 50 | [   WAITING  ] | [attack  |shield  |goldSack]
    T-01 | SEQ: 57392 | POS: 51 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T+00 | SEQ: 57393 | POS: 52 | [   WAITING  ] | [accumula|goldSack|goldSack] <--- *NATURAL SIGNAL*
    T+01 | SEQ: 57394 | POS: 53 | [   WAITING  ] | [coin    |steal   |spins   ]
    T+02 | SEQ: 57395 | POS: 54 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T+03 | SEQ: 57396 | POS: 55 | [   WAITING  ] | [attack  |attack  |coin    ]
    T+04 | SEQ: 57397 | POS: 56 | [   WAITING  ] | [shield  |goldSack|goldSack]
    T+05 | SEQ: 57398 | POS: 57 | [   WAITING  ] | [goldSack|goldSack|goldSack]
    T+06 | SEQ: 57399 | POS: 58 | [   WAITING  ] | [coin    |steal   |spins   ]
    T+07 | SEQ: 57400 | POS: 59 | [   WAITING  ] | [steal   |spins   |goldSack]
    T+08 | SEQ: 57401 | POS: 60 | [   WAITING  ] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT 🎯
--------------------------------------------------------------------------------------------------------------------------------------------

Gap #130 | CurLen: 175 | Prev1:  80 | Prev2: 105 | Result: MISSED (NAT DUP)
    T-13 | SEQ: 57733 | POS:147 | [   WAITING  ] | [attack  |attack  |attack  ]
    T-12 | SEQ: 57734 | POS:148 | [   WAITING  ] | [attack  |attack  |goldSack]
    T-11 | SEQ: 57735 | POS:149 | [   WAITING  ] | [shield  |shield  |shield  ]
    T-10 | SEQ: 57736 | POS:150 | [SPN_PITY    ] | [accumula|goldSack|goldSack]
    T-09 | SEQ: 57737 | POS:151 | [SPN_PITY    ] | [attack  |attack  |attack  ]
    T-08 | SEQ: 57738 | POS:152 | [SPN_PITY    ] | [coin    |coin    |coin    ]
    T-07 | SEQ: 57739 | POS:153 | [SPN_PITY    ] | [goldSack|goldSack|goldSack]
    T-06 | SEQ: 57740 | POS:154 | [SPN_PITY    ] | [attack  |coin    |steal   ]
    T-05 | SEQ: 57741 | POS:155 | [SPN_PITY    ] | [accumula|goldSack|goldSack]
    T-04 | SEQ: 57742 | POS:156 | [SPN_PITY    ] | [attack  |spins   |goldSack]
    T-03 | SEQ: 57743 | POS:157 | [SPN_PITY    ] | [shield  |goldSack|goldSack]
    T-02 | SEQ: 57744 | POS:158 | [SPN_PITY    ] | [coin    |steal   |spins   ]
    T-01 | SEQ: 57745 | POS:159 | [SPN_PITY    ] | [accumula|goldSack|goldSack]
    T+00 | SEQ: 57746 | POS:160 | [SPN_PITY    ] | [accumula|goldSack|goldSack] <--- !!! SNIPER-TRIGGER !!!
    T+01 | SEQ: 57747 | POS:161 | [SPN_PITY    ] | [attack  |spins   |goldSack]
    T+02 | SEQ: 57748 | POS:162 | [SPN_PITY    ] | [accumula|goldSack|goldSack]
    T+03 | SEQ: 57749 | POS:163 | [SPN_PITY    ] | [coin    |coin    |steal   ]
    T+04 | SEQ: 57750 | POS:164 | [SPN_PITY    ] | [goldSack|goldSack|goldSack]
    T+05 | SEQ: 57751 | POS:165 | [SPN_PITY    ] | [coin    |shield  |shield  ]
    T+06 | SEQ: 57752 | POS:166 | [SPN_PITY    ] | [attack  |coin    |steal   ]
    T+07 | SEQ: 57753 | POS:167 | [SPN_PITY    ] | [steal   |spins   |goldSack]
    T+08 | SEQ: 57754 | POS:168 | [SPN_PITY    ] | [coin    |coin    |steal   ]
    T+09 | SEQ: 57755 | POS:169 | [SPN_PITY    ] | [shield  |shield  |shield  ] <--- MINOR [SHIELD]
    T+10 | SEQ: 57756 | POS:170 | [SPN_PITY    ] | [coin    |coin    |steal   ]
    T+11 | SEQ: 57757 | POS:171 | [SPN_PITY    ] | [attack  |spins   |goldSack]
    T+12 | SEQ: 57758 | POS:172 | [SPN_PITY    ] | [attack  |spins   |goldSack] <--- *SUB-DUP*
    T+13 | SEQ: 57759 | POS:173 | [SPN_PITY    ] | [coin    |coin    |steal   ]
    T+14 | SEQ: 57760 | POS:174 | [SPN_PITY    ] | [coin    |coin    |coin    ]
    T+15 | SEQ: 57761 | POS:175 | [SPN_PITY    ] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT 🎯
--------------------------------------------------------------------------------------------------------------------------------------------

Gap #132 | CurLen:  92 | Prev1:  78 | Prev2: 175 | Result: MISSED (NAT DUP)
    T-05 | SEQ: 57917 | POS: 78 | [   WAITING  ] | [attack  |attack  |coin    ]
    T-04 | SEQ: 57918 | POS: 79 | [   WAITING  ] | [attack  |steal   |goldSack]
    T-03 | SEQ: 57919 | POS: 80 | [   WAITING  ] | [shield  |shield  |shield  ]
    T-02 | SEQ: 57920 | POS: 81 | [   WAITING  ] | [steal   |spins   |goldSack]
    T-01 | SEQ: 57921 | POS: 82 | [   WAITING  ] | [steal   |spins   |goldSack]
    T+00 | SEQ: 57922 | POS: 83 | [   WAITING  ] | [steal   |spins   |goldSack] <--- *NATURAL SIGNAL*
    T+01 | SEQ: 57923 | POS: 84 | [   WAITING  ] | [coin    |spins   |spins   ]
    T+02 | SEQ: 57924 | POS: 85 | [   WAITING  ] | [coin    |coin    |coin    ]
    T+03 | SEQ: 57925 | POS: 86 | [   WAITING  ] | [steal   |spins   |goldSack]
    T+04 | SEQ: 57926 | POS: 87 | [   WAITING  ] | [steal   |spins   |goldSack]
    T+05 | SEQ: 57927 | POS: 88 | [   WAITING  ] | [coin    |coin    |coin    ]
    T+06 | SEQ: 57928 | POS: 89 | [   WAITING  ] | [attack  |attack  |attack  ]
    T+07 | SEQ: 57929 | POS: 90 | [   WAITING  ] | [coin    |coin    |coin    ]
    T+08 | SEQ: 57930 | POS: 91 | [   WAITING  ] | [attack  |coin    |coin    ]
    T+09 | SEQ: 57931 | POS: 92 | [   WAITING  ] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT 🎯
--------------------------------------------------------------------------------------------------------------------------------------------

Gap #133 | CurLen:  59 | Prev1:  92 | Prev2:  78 | Result: MISSED (NAT DUP)
    T-05 | SEQ: 57983 | POS: 52 | [   WAITING  ] | [attack  |spins   |goldSack]
    T-04 | SEQ: 57984 | POS: 53 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T-03 | SEQ: 57985 | POS: 54 | [   WAITING  ] | [coin    |coin    |steal   ]
    T-02 | SEQ: 57986 | POS: 55 | [   WAITING  ] | [attack  |spins   |goldSack]
    T-01 | SEQ: 57987 | POS: 56 | [   WAITING  ] | [coin    |coin    |steal   ]
    T+00 | SEQ: 57988 | POS: 57 | [   WAITING  ] | [coin    |coin    |steal   ] <--- *NATURAL SIGNAL*
    T+01 | SEQ: 57989 | POS: 58 | [   WAITING  ] | [steal   |spins   |goldSack]
    T+02 | SEQ: 57990 | POS: 59 | [   WAITING  ] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT 🎯
--------------------------------------------------------------------------------------------------------------------------------------------

Gap #134 | CurLen:  57 | Prev1:  59 | Prev2:  92 | Result: MISSED (NAT DUP)
    T-05 | SEQ: 58036 | POS: 46 | [   WAITING  ] | [attack  |shield  |goldSack]
    T-04 | SEQ: 58037 | POS: 47 | [   WAITING  ] | [steal   |steal   |steal   ]
    T-03 | SEQ: 58038 | POS: 48 | [   WAITING  ] | [coin    |coin    |steal   ]
    T-02 | SEQ: 58039 | POS: 49 | [   WAITING  ] | [attack  |shield  |goldSack]
    T-01 | SEQ: 58040 | POS: 50 | [   WAITING  ] | [attack  |spins   |goldSack]
    T+00 | SEQ: 58041 | POS: 51 | [   WAITING  ] | [attack  |spins   |goldSack] <--- *NATURAL SIGNAL*
    T+01 | SEQ: 58042 | POS: 52 | [   WAITING  ] | [attack  |spins   |goldSack]
    T+02 | SEQ: 58043 | POS: 53 | [   WAITING  ] | [attack  |attack  |attack  ]
    T+03 | SEQ: 58044 | POS: 54 | [   WAITING  ] | [goldSack|goldSack|goldSack]
    T+04 | SEQ: 58045 | POS: 55 | [   WAITING  ] | [coin    |coin    |steal   ]
    T+05 | SEQ: 58046 | POS: 56 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T+06 | SEQ: 58047 | POS: 57 | [   WAITING  ] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT 🎯
--------------------------------------------------------------------------------------------------------------------------------------------

Gap #136 | CurLen: 171 | Prev1:  31 | Prev2:  57 | Result: CLEAN CATCH
    T-21 | SEQ: 58225 | POS:147 | [   WAITING  ] | [goldSack|goldSack|goldSack]
    T-20 | SEQ: 58226 | POS:148 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T-19 | SEQ: 58227 | POS:149 | [   WAITING  ] | [steal   |spins   |goldSack]
    T-18 | SEQ: 58228 | POS:150 | [SPN_PITY    ] | [attack  |coin    |shield  ]
    T-17 | SEQ: 58229 | POS:151 | [SPN_PITY    ] | [attack  |coin    |coin    ]
    T-16 | SEQ: 58230 | POS:152 | [SPN_PITY    ] | [shield  |shield  |shield  ]
    T-15 | SEQ: 58231 | POS:153 | [SPN_PITY    ] | [steal   |spins   |goldSack]
    T-14 | SEQ: 58232 | POS:154 | [SPN_PITY    ] | [attack  |attack  |goldSack]
    T-13 | SEQ: 58233 | POS:155 | [SPN_PITY    ] | [attack  |steal   |goldSack]
    T-12 | SEQ: 58234 | POS:156 | [SPN_PITY    ] | [accumula|accumula|coin    ]
    T-11 | SEQ: 58235 | POS:157 | [SPN_PITY    ] | [attack  |coin    |coin    ]
    T-10 | SEQ: 58236 | POS:158 | [SPN_PITY    ] | [shield  |shield  |shield  ]
    T-09 | SEQ: 58237 | POS:159 | [SPN_PITY    ] | [attack  |spins   |goldSack]
    T-08 | SEQ: 58238 | POS:160 | [SPN_PITY    ] | [accumula|accumula|coin    ]
    T-07 | SEQ: 58239 | POS:161 | [SPN_PITY    ] | [accumula|goldSack|goldSack]
    T-06 | SEQ: 58240 | POS:162 | [SPN_PITY    ] | [attack  |coin    |coin    ]
    T-05 | SEQ: 58241 | POS:163 | [SPN_PITY    ] | [attack  |steal   |goldSack]
    T-04 | SEQ: 58242 | POS:164 | [SPN_PITY    ] | [accumula|accumula|accumula]
    T-03 | SEQ: 58243 | POS:165 | [SPN_PITY    ] | [shield  |goldSack|goldSack]
    T-02 | SEQ: 58244 | POS:166 | [SPN_PITY    ] | [coin    |coin    |coin    ]
    T-01 | SEQ: 58245 | POS:167 | [SPN_PITY    ] | [accumula|goldSack|goldSack]
    T+00 | SEQ: 58246 | POS:168 | [SPN_PITY    ] | [accumula|goldSack|goldSack] <--- !!! SNIPER-TRIGGER !!!
    T+01 | SEQ: 58247 | POS:169 | [SPN_PITY    ] | [accumula|goldSack|goldSack] <--- *SUB-DUP*
    T+02 | SEQ: 58248 | POS:170 | [SPN_PITY    ] | [attack  |spins   |goldSack]
    T+03 | SEQ: 58249 | POS:171 | [SPN_PITY    ] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT 🎯
--------------------------------------------------------------------------------------------------------------------------------------------

Gap #137 | CurLen:  79 | Prev1: 171 | Prev2:  31 | Result: MISSED (NAT DUP)
    T-05 | SEQ: 58315 | POS: 66 | [   WAITING  ] | [coin    |spins   |spins   ]
    T-04 | SEQ: 58316 | POS: 67 | [   WAITING  ] | [coin    |coin    |coin    ]
    T-03 | SEQ: 58317 | POS: 68 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T-02 | SEQ: 58318 | POS: 69 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T-01 | SEQ: 58319 | POS: 70 | [   WAITING  ] | [accumula|accumula|coin    ]
    T+00 | SEQ: 58320 | POS: 71 | [   WAITING  ] | [accumula|accumula|coin    ] <--- *NATURAL SIGNAL*
    T+01 | SEQ: 58321 | POS: 72 | [   WAITING  ] | [coin    |coin    |coin    ]
    T+02 | SEQ: 58322 | POS: 73 | [   WAITING  ] | [coin    |shield  |shield  ]
    T+03 | SEQ: 58323 | POS: 74 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T+04 | SEQ: 58324 | POS: 75 | [   WAITING  ] | [coin    |steal   |shield  ]
    T+05 | SEQ: 58325 | POS: 76 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T+06 | SEQ: 58326 | POS: 77 | [   WAITING  ] | [attack  |steal   |goldSack]
    T+07 | SEQ: 58327 | POS: 78 | [   WAITING  ] | [coin    |coin    |spins   ]
    T+08 | SEQ: 58328 | POS: 79 | [   WAITING  ] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT 🎯
--------------------------------------------------------------------------------------------------------------------------------------------

Gap #138 | CurLen: 130 | Prev1:  79 | Prev2: 171 | Result: MISSED (NAT DUP)
    T-05 | SEQ: 58444 | POS:116 | [   WAITING  ] | [coin    |coin    |steal   ]
    T-04 | SEQ: 58445 | POS:117 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T-03 | SEQ: 58446 | POS:118 | [   WAITING  ] | [attack  |coin    |shield  ]
    T-02 | SEQ: 58447 | POS:119 | [   WAITING  ] | [coin    |coin    |coin    ]
    T-01 | SEQ: 58448 | POS:120 | [   WAITING  ] | [shield  |shield  |shield  ]
    T+00 | SEQ: 58449 | POS:121 | [   WAITING  ] | [shield  |shield  |shield  ] <--- *NATURAL SIGNAL*
    T+01 | SEQ: 58450 | POS:122 | [   WAITING  ] | [attack  |spins   |goldSack]
    T+02 | SEQ: 58451 | POS:123 | [   WAITING  ] | [coin    |coin    |coin    ]
    T+03 | SEQ: 58452 | POS:124 | [   WAITING  ] | [attack  |coin    |shield  ]
    T+04 | SEQ: 58453 | POS:125 | [   WAITING  ] | [coin    |steal   |steal   ]
    T+05 | SEQ: 58454 | POS:126 | [   WAITING  ] | [attack  |attack  |attack  ]
    T+06 | SEQ: 58455 | POS:127 | [   WAITING  ] | [accumula|accumula|coin    ]
    T+07 | SEQ: 58456 | POS:128 | [   WAITING  ] | [attack  |spins   |goldSack]
    T+08 | SEQ: 58457 | POS:129 | [   WAITING  ] | [accumula|accumula|coin    ]
    T+09 | SEQ: 58458 | POS:130 | [   WAITING  ] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT 🎯
--------------------------------------------------------------------------------------------------------------------------------------------

Gap #139 | CurLen:  92 | Prev1: 130 | Prev2:  79 | Result: MISSED (NAT DUP)
    T-05 | SEQ: 58544 | POS: 86 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T-04 | SEQ: 58545 | POS: 87 | [   WAITING  ] | [attack  |attack  |attack  ]
    T-03 | SEQ: 58546 | POS: 88 | [   WAITING  ] | [attack  |spins   |goldSack]
    T-02 | SEQ: 58547 | POS: 89 | [   WAITING  ] | [coin    |spins   |spins   ]
    T-01 | SEQ: 58548 | POS: 90 | [   WAITING  ] | [coin    |coin    |coin    ]
    T+00 | SEQ: 58549 | POS: 91 | [   WAITING  ] | [coin    |coin    |coin    ] <--- *NATURAL SIGNAL*
    T+01 | SEQ: 58550 | POS: 92 | [   WAITING  ] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT 🎯
--------------------------------------------------------------------------------------------------------------------------------------------

Gap #140 | CurLen:  84 | Prev1:  92 | Prev2: 130 | Result: MISSED (NAT DUP)
    T-05 | SEQ: 58620 | POS: 70 | [   WAITING  ] | [coin    |steal   |spins   ]
    T-04 | SEQ: 58621 | POS: 71 | [   WAITING  ] | [attack  |attack  |goldSack]
    T-03 | SEQ: 58622 | POS: 72 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T-02 | SEQ: 58623 | POS: 73 | [   WAITING  ] | [coin    |coin    |spins   ]
    T-01 | SEQ: 58624 | POS: 74 | [   WAITING  ] | [attack  |steal   |goldSack]
    T+00 | SEQ: 58625 | POS: 75 | [   WAITING  ] | [attack  |steal   |goldSack] <--- *NATURAL SIGNAL*
    T+01 | SEQ: 58626 | POS: 76 | [   WAITING  ] | [shield  |shield  |shield  ]
    T+02 | SEQ: 58627 | POS: 77 | [   WAITING  ] | [shield  |shield  |shield  ]
    T+03 | SEQ: 58628 | POS: 78 | [   WAITING  ] | [shield  |goldSack|goldSack]
    T+04 | SEQ: 58629 | POS: 79 | [   WAITING  ] | [coin    |coin    |spins   ]
    T+05 | SEQ: 58630 | POS: 80 | [   WAITING  ] | [goldSack|goldSack|goldSack]
    T+06 | SEQ: 58631 | POS: 81 | [   WAITING  ] | [attack  |attack  |goldSack]
    T+07 | SEQ: 58632 | POS: 82 | [   WAITING  ] | [coin    |steal   |spins   ]
    T+08 | SEQ: 58633 | POS: 83 | [   WAITING  ] | [attack  |attack  |attack  ]
    T+09 | SEQ: 58634 | POS: 84 | [   WAITING  ] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT 🎯
--------------------------------------------------------------------------------------------------------------------------------------------

Gap #141 | CurLen:  60 | Prev1:  84 | Prev2:  92 | Result: MISSED (NAT DUP)
    T-05 | SEQ: 58682 | POS: 48 | [   WAITING  ] | [attack  |attack  |attack  ]
    T-04 | SEQ: 58683 | POS: 49 | [   WAITING  ] | [accumula|accumula|coin    ]
    T-03 | SEQ: 58684 | POS: 50 | [   WAITING  ] | [coin    |steal   |spins   ]
    T-02 | SEQ: 58685 | POS: 51 | [   WAITING  ] | [coin    |coin    |spins   ]
    T-01 | SEQ: 58686 | POS: 52 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T+00 | SEQ: 58687 | POS: 53 | [   WAITING  ] | [accumula|goldSack|goldSack] <--- *NATURAL SIGNAL*
    T+01 | SEQ: 58688 | POS: 54 | [   WAITING  ] | [accumula|accumula|coin    ]
    T+02 | SEQ: 58689 | POS: 55 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T+03 | SEQ: 58690 | POS: 56 | [   WAITING  ] | [coin    |coin    |coin    ]
    T+04 | SEQ: 58691 | POS: 57 | [   WAITING  ] | [attack  |steal   |goldSack]
    T+05 | SEQ: 58692 | POS: 58 | [   WAITING  ] | [attack  |attack  |goldSack]
    T+06 | SEQ: 58693 | POS: 59 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T+07 | SEQ: 58694 | POS: 60 | [   WAITING  ] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT 🎯
--------------------------------------------------------------------------------------------------------------------------------------------

Gap #143 | CurLen: 115 | Prev1:  98 | Prev2:  60 | Result: MISSED (NAT DUP)
    T-05 | SEQ: 58898 | POS:106 | [   WAITING  ] | [accumula|accumula|coin    ]
    T-04 | SEQ: 58899 | POS:107 | [   WAITING  ] | [goldSack|goldSack|goldSack]
    T-03 | SEQ: 58900 | POS:108 | [   WAITING  ] | [attack  |spins   |goldSack]
    T-02 | SEQ: 58901 | POS:109 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T-01 | SEQ: 58902 | POS:110 | [   WAITING  ] | [coin    |coin    |coin    ]
    T+00 | SEQ: 58903 | POS:111 | [   WAITING  ] | [coin    |coin    |coin    ] <--- *NATURAL SIGNAL*
    T+01 | SEQ: 58904 | POS:112 | [   WAITING  ] | [attack  |attack  |attack  ]
    T+02 | SEQ: 58905 | POS:113 | [   WAITING  ] | [coin    |coin    |steal   ]
    T+03 | SEQ: 58906 | POS:114 | [   WAITING  ] | [attack  |steal   |goldSack]
    T+04 | SEQ: 58907 | POS:115 | [   WAITING  ] | [spins   |spins   |spins   ] <--- 🎯 JACKPOT 🎯
--------------------------------------------------------------------------------------------------------------------------------------------

Gap #144 | CurLen: 154 | Prev1: 115 | Prev2:  98 | Result: CLEAN CATCH
    T-33 | SEQ: 59024 | POS:117 | [   WAITING  ] | [goldSack|goldSack|goldSack]
    T-32 | SEQ: 59025 | POS:118 | [   WAITING  ] | [coin    |coin    |coin    ]
    T-31 | SEQ: 59026 | POS:119 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T-30 | SEQ: 59027 | POS:120 | [SPN_SNIPER  ] | [coin    |spins   |spins   ]
    T-29 | SEQ: 59028 | POS:121 | [SPN_SNIPER  ] | [accumula|goldSack|goldSack]
    T-28 | SEQ: 59029 | POS:122 | [SPN_SNIPER  ] | [coin    |steal   |steal   ]
    T-27 | SEQ: 59030 | POS:123 | [SPN_SNIPER  ] | [attack  |shield  |goldSack]
    T-26 | SEQ: 59031 | POS:124 | [SPN_SNIPER  ] | [attack  |attack  |attack  ]
    T-25 | SEQ: 59032 | POS:125 | [   WAITING  ] | [attack  |shield  |goldSack]
    T-24 | SEQ: 59033 | POS:126 | [   WAITING  ] | [coin    |coin    |coin    ]
    T-23 | SEQ: 59034 | POS:127 | [   WAITING  ] | [coin    |coin    |steal   ]
    T-22 | SEQ: 59035 | POS:128 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T-21 | SEQ: 59036 | POS:129 | [   WAITING  ] | [attack  |attack  |coin    ]
    T-20 | SEQ: 59037 | POS:130 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T-19 | SEQ: 59038 | POS:131 | [   WAITING  ] | [goldSack|goldSack|goldSack]
    T-18 | SEQ: 59039 | POS:132 | [   WAITING  ] | [coin    |coin    |coin    ]
    T-17 | SEQ: 59040 | POS:133 | [   WAITING  ] | [attack  |shield  |goldSack]
    T-16 | SEQ: 59041 | POS:134 | [   WAITING  ] | [goldSack|goldSack|goldSack]
    T-15 | SEQ: 59042 | POS:135 | [   WAITING  ] | [attack  |attack  |coin    ]
    T-14 | SEQ: 59043 | POS:136 | [   WAITING  ] | [steal   |spins   |goldSack]
    T-13 | SEQ: 59044 | POS:137 | [   WAITING  ] | [shield  |shield  |shield  ]
    T-12 | SEQ: 59045 | POS:138 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T-11 | SEQ: 59046 | POS:139 | [   WAITING  ] | [attack  |coin    |shield  ]
    T-10 | SEQ: 59047 | POS:140 | [   WAITING  ] | [accumula|accumula|attack  ]
    T-09 | SEQ: 59048 | POS:141 | [   WAITING  ] | [coin    |spins   |spins   ]
    T-08 | SEQ: 59049 | POS:142 | [   WAITING  ] | [attack  |coin    |spins   ]
    T-07 | SEQ: 59050 | POS:143 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T-06 | SEQ: 59051 | POS:144 | [   WAITING  ] | [coin    |steal   |steal   ]
    T-05 | SEQ: 59052 | POS:145 | [   WAITING  ] | [goldSack|goldSack|goldSack]
    T-04 | SEQ: 59053 | POS:146 | [   WAITING  ] | [attack  |attack  |coin    ]
    T-03 | SEQ: 59054 | POS:147 | [   WAITING  ] | [attack  |shield  |goldSack]
    T-02 | SEQ: 59055 | POS:148 | [   WAITING  ] | [accumula|goldSack|goldSack]
    T-01 | SEQ: 59056 | POS:149 | [   WAITING  ] | [steal   |steal   |steal   ]
    T+00 | SEQ: 59057 | POS:150 | [SPN_PITY    ] | [steal   |steal   |steal   ] <--- !!! SNIPER-TRIGGER !!!
